movie_title,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
The Whale,Mike Scott,False,Times-Picayune,fresh, 3.5/4 ,"Feb 15, 2023","Brendan Fraser stands out, but every member of Darren Aronofsky's tiny cast gets moments to shine, and they all prove up to the challenge. Together, they combine to tell a lovely heartbreaker of a story."
The Whale,Tom Shone,False,Sunday Times (UK),rotten, 2/5 ,"Feb 14, 2023","Darren Aronofsky's The Whale is all of these things: a remarkable spectacle, a play adaptation, a lousy film, an Oscar-comeback vehicle for Fraser."
The Whale,Carlos Bonfil,False,La Jornada,rotten,,"Feb 13, 2023",The pathetic story of a futile repentance. [Full review in Spanish]
The Whale,Alfonso Flores-Durón y Martínez,False,En Filme,rotten, 2.5/5 ,"Feb 13, 2023","Aronofsky mistrusts the audience's capacity to understand and empathize, and feels the need to employ an irritating, tear-inducing score... [Full review in Spanish]"
The Whale,Gisela Savdie,False,El Heraldo,fresh, B ,"Feb 13, 2023","The film leaves us questioning our own preventions regarding physical appearance, the effects of homophobia, and religion as a means of escaping reality. [Full review in Spanish]"
The Whale,Damien Straker,False,Impulse Gamer,rotten, 2.5/5 ,"Feb 12, 2023",A clunky and imbalanced chamber piece that lacks the director’s reliable visual instincts.
The Whale,Hugo Hernández Valdivia,False,Cinexcepción,fresh, 90/100 ,"Feb 10, 2023",Aronofsky builds a thorough melodrama. [Full review in Spanish]
The Whale,Rahul Desai,False,Film Companion,fresh,,"Feb 9, 2023",Fraser is singularly heartbreaking as a man whose body stars as a mammoth monument to grief...
The Whale,Eric Eisenberg,False,CinemaBlend,fresh, 3.5/5 ,"Feb 9, 2023","[Brendan Fraser is] an enchanting performer, and that’s accentuated in Darren Aronofsky’s The Whale: a film that has the actor serving as a powerful, bright light in a dark pool of despair."
The Whale,Kate Rodger,False,Newshub (NZ),fresh, 4/5 ,"Feb 8, 2023","While the film itself isn't necessarily a sum of all its incredible acting parts, The Whale is an emotionally affirming story which -- once again it seems -- feels like just what we need right now."
The Whale,Ben Turner,False,The Pink Lens,fresh, 5/5 ,"Feb 8, 2023","It might be the director’s most restrained film, but there’s beauty in its subtlety and horror in its nuance. Simply put; this is a feast of a film."
The Whale,Tim Brayton,False,Alternate Ending,rotten, 2.5/5 ,"Feb 7, 2023",The kind of film that does not work in a way that only a very fearless and bold Artist-with-a-capital-A could manage to make it not work.
The Whale,Wenlei Ma,False,News.com.au,rotten, 2.5/5 ,"Feb 6, 2023",It’s such a heavy-handed approach that The Whale’s extremity risks alienating the audience from the intention.
The Whale,Wendy Ide,False,Observer (UK),fresh, 3/5 ,"Feb 6, 2023",Its redeeming strength [is] the authentically knotty characters and the performances that inhabit them.
The Whale,Stephen A. Russell,False,Sunday Arts Magazine Podcast (JOY 94.9),rotten,,"Feb 6, 2023",I found this quite hammy... it feels like it's pointing and staring.
The Whale,Renuka Vyavahare,False,The Times of India,fresh, 4/5 ,"Feb 4, 2023",The Whale doesn’t shy away from questioning one’s existence and purpose of living. It isn’t an easy watch and feels deeply personal and traumatic.
The Whale,Nandini Ramnath,False,Scroll.in,fresh,,"Feb 4, 2023","Best known for his turns in such schlocky adventures as George of the Jungle and The Mummy, Fraser commands undivided attention by wearing a fatsuit but never letting the fatsuit wear him."
The Whale,David Stratton,False,The Australian,fresh, 4/5 ,"Feb 4, 2023","The Whale is a moving, enveloping film that, while it very rarely departs from its stage origins, reaches the heights of emotional drama."
The Whale,Peter Gray,False,The AU Review,fresh, 3/5 ,"Feb 3, 2023","It’s an absolute triumph of a performance from [Brendan] Fraser, whose own humanity is what ultimately allows The Whale to not entirely sink in its surroundings."
The Whale,Brian Viner,False,Daily Mail (UK),fresh, 3/5 ,"Feb 3, 2023","Aronofsky's The Whale isn't a conventional love story — it isn't a conventional anything — but it's about love nonetheless, both destructive and redemptive."
The Whale,Markie Robson-Scott,False,The Arts Desk,rotten, 3/5 ,"Feb 3, 2023","The Whale, with its themes of redemption, family love and the boundless human capacity for caring about other people -- all fine in themselves but too melodramatic, too portentous here -- doesn’t tell us much about the psychology of obesity."
The Whale,Paul Whitington,False,Irish Independent,fresh, 3/5 ,"Feb 3, 2023","There's nothing wrong with Fraser's performance, which has earned him an Oscar nomination and been ascribed that dreaded word, 'comeback'. The bigger question though is what, if anything, all of this means."
The Whale,Alan Corr,False,RTÉ (Ireland),rotten, 1.5/5 ,"Feb 3, 2023","While Fraser survives with his reputation intact, this attempt at an unflinching portrait of self-destruction sees Aronofsky once again biting off more than he can chew."
The Whale,Andy Lea,False,Daily Express (UK),rotten,,"Feb 3, 2023",[A] stagey and relentlessly miserable adaptation of Samuel D Hunter’s play...
The Whale,Eddie Harrison,False,film-authority.com,fresh, 4/5 ,"Feb 3, 2023","…a well-crafted, traditional Hollywood stage adaptation, a success for Aronofsky and something of a triumph for the previously unfashionable Fraser, who jet-packs to prominence while poor Charlie is struggling to get in and out of his wheelchair…"
The Whale,Simon Miraudo,False,Movie Squad (RTRFM 92.1),rotten, 2.5/5 ,"Feb 3, 2023","An interesting film about pity, guilt and shame. But, given Darren Aronofsky's habit of making the extremes of human experience look and feel like a horror film, I'm not sure it ever quite gets to 'empathy'."
The Whale,Dulcie Pearce,False,The Sun (UK),fresh, 5/5 ,"Feb 3, 2023","It's Fraser who is the outright star of this masterful film, giving such a powerful performance that it will leave even the hardest heart broken."
The Whale,Luke Goodsell,False,ABC News (Australia),rotten,,"Feb 2, 2023","The Whale is leavened in those moments when Fraser's boyish giggle and bright-eyed wonder peek through, heartbreaking reminders of a persona that once lit up movie screens with goofy charm. But at the movie's worst, which is often, even Fraser suffers."
The Whale,Sandra Hall,False,Sydney Morning Herald,rotten, 3/5 ,"Feb 2, 2023","The pace is so repetitive, and Charlie’s small cast of visitors keep bursting through the front door so regularly, that his sitting room comes to resemble a bus depot at peak hour."
The Whale,Deborah Ross,False,The Spectator,fresh,,"Feb 2, 2023","Ultimately, it alludes to things without adding up to much of anything. Still, the performances are all excellent, and Fraser is especially compelling, bringing a sincerity to Charlie, and an openness and gentleness."
The Whale,Victoria Luxford,False,City AM,fresh, 4/5 ,"Feb 2, 2023","If ever a performance saved a movie, it’s Brendan Fraser in The Whale. The voyeuristic elements of the film are outshone by the humanity that radiates from its star and supporting cast, making for a flawed film that nonetheless pulls at the heartstrings."
The Whale,Danny Leigh,False,Financial Times,rotten, 2/5 ,"Feb 2, 2023",The film needs empathy for Charlie to have a genuine reason for being. But Aronofsky sees his characters the way certain children look at spiders. Which leg first?
The Whale,Donald Clarke,False,Irish Times,rotten, 1/5 ,"Feb 2, 2023","Deals in the worst, most jaded conventions of bourgeois middlebrow dinner theatre from the 1950s ... Not even someone so warm as Fraser can win us over to the most jaw-droppingly daft final shot in recent cinema."
The Whale,Jim Schembri,False,jimschembri.com,fresh, 3/5 ,"Feb 2, 2023",The Whale tackles a clutch of tough topics – obesity; isolation; body shaming; betrayal; forgiveness – with sensitivity and a raw honesty that can sometimes be hard to take...a pungent performance-based arthouse film made for adults.
The Whale,Andiee Paviour,False,Nobody's Reading This But Me,fresh, 4/5 ,"Feb 2, 2023",Brendan Fraser stretches every limit in director Darren Aronofsky’s painful exploration of physical entrapment.
The Whale,Chris Wasser,False,Sunday Independent (Ireland),rotten, 2/5 ,"Feb 2, 2023","A drippy, big-screen soap opera."
The Whale,Alistair Harkness,False,Scotsman,rotten, 2/5 ,"Feb 1, 2023",Aronofosky’s decision to embrace the film’s stage origins doesn’t help matters either – the stripped down aesthetic only adding to the suspicion that there’s not much more to this than the body horror spectacle of its central performance.
The Whale,Blai Morell,False,Fotogramas,fresh, 3/5 ,"Jan 30, 2023","A broken, bewildered, and fragile man lies at the center of a concentrated broth... where the struggle between our desire to empathize with him and Aronofsky's commitment to impeding it, boycotts the film... [Full review in Spanish]"
The Whale,Carlos Boyero,False,El Pais (Spain),fresh,,"Jan 30, 2023","His [Brendan Fraser's] body scares, but his face and voice emote various emotions with talent, sensibility, and magnetism. This is what I like the most about The Whale. [Full review in Spanish]"
The Whale,Sophie Butcher,False,Empire Magazine,fresh, 3/5 ,"Jan 30, 2023","The Whale is best appreciated as a moving, stripped-back character study, with a stunning lead performance."
The Whale,Randy Meeks,False,Espinof,fresh, 4/5 ,"Jan 28, 2023","[Aronofsky] centers us on the most impactful emotional journey of recent months performed by the man with the saddest, most captivating, and comprehensive stare we've seen on the big screen. [Full review in Spanish]"
The Whale,David Sexton,False,New Statesman,rotten,,"Jan 27, 2023","Brendan Fraser, cherished for his earlier roles as an endearing naïve, performs miracles in making Charlie likeable... Enduring such an awful play is a high price to pay to see some acting, though."
The Whale,Brett McCracken,False,The Gospel Coalition,rotten,,"Jan 27, 2023","If honesty to self trumps all other values and commitments, then whatever hinders authenticity is villainized. In The Whale, the church—and its privileging of God’s revealed truth over our subjective authenticity—is thus the biggest villain."
The Whale,James Croot,False,Stuff.co.nz,fresh, 4/5 ,"Jan 27, 2023","Boasting sometimes harrowing scenes, raw emotions and confronting imagery, The Whale is a challenging watch... However, like the best art -- and to paraphrase the story’s totemic essay -- this movie will make you think about your own life."
The Whale,Luis Martínez,False,El Mundo (Spain),fresh, 3/5 ,"Jan 26, 2023","Aronofsky abandons the provocative, violent and very fierce gesture of his previous works to offer a fable about self-destruction that is extremely calculated and without edges. [Full review in Spanish]"
The Whale,Irene Crespo,False,Cinemanía (Spain),fresh, 3/5 ,"Jan 25, 2023",Fraser manages to step over the cumbersome props to deliver one of his best performances. [Full review in Spanish]
Palm Trees and Power Lines,Roxana Hadadi,False,New York Magazine/Vulture,fresh,,"Mar 8, 2023",The relationship McInerny and Tucker build is so convincing in its mixture of exploitation and yearning that Palm Trees and Power Lines capably secures what Lea desires most too: your attention.
Palm Trees and Power Lines,Joe Lipsett,False,Anatomy of a Scream Podcast Network,fresh, 4.5/5 ,"Mar 7, 2023","This movie is exceptional and I never want to see it again. It's executed so well, particularly Lily McInery and Jonathan Tucker's performances and that simple, devastating ending. A film that's hard to watch and even harder to forget"
Palm Trees and Power Lines,Richard Brody,False,New Yorker,rotten,,"Mar 7, 2023","Dack seems to have forced a copious personality—whether her own or Lea’s—into a framework that fits it poorly. When the payoff comes, it’s too little and late."
